Starting up http-server, serving .
Available on:
[Mon Jul 22 2019 23:48:57 GMT+0530 (India Standard Time)] "GET /chapter0/welcome.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Mon Jul 22 2019 23:48:57 GMT+0530 (India Standard Time)] "GET /chapter0/welcome.html" Error (404): "Not found"
[Mon Jul 22 2019 23:48:58 GMT+0530 (India Standard Time)] "GET /chapter0/index.htm" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Mon Jul 22 2019 23:48:58 GMT+0530 (India Standard Time)] "GET /chapter0/welcome.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Mon Jul 22 2019 23:48:58 GMT+0530 (India Standard Time)] "GET /chapter0/welcome.html" Error (404): "Not found"
[Mon Jul 22 2019 23:49:14 GMT+0530 (India Standard Time)] "GET /chapter0/index.htm" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Mon Jul 22 2019 23:49:14 GMT+0530 (India Standard Time)] "GET /chapter0/welcome.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Mon Jul 22 2019 23:49:14 GMT+0530 (India Standard Time)] "GET /chapter0/welcome.html" Error (404): "Not found"
[Mon Jul 22 2019 23:51:56 GMT+0530 (India Standard Time)] "GET /" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Mon Jul 22 2019 23:51:57 GMT+0530 (India Standard Time)] "GET /chapter0/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Mon Jul 22 2019 23:52:03 GMT+0530 (India Standard Time)] "GET /chapter0/index.htm" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Mon Jul 22 2019 23:52:03 GMT+0530 (India Standard Time)] "GET /chapter0/controller.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Mon Jul 22 2019 23:52:03 GMT+0530 (India Standard Time)] "GET /chapter0/welcome.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Mon Jul 22 2019 23:54:31 GMT+0530 (India Standard Time)] "GET /chapter0/index.htm" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Mon Jul 22 2019 23:54:59 GMT+0530 (India Standard Time)] "GET /chapter0/index.htm" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Mon Jul 22 2019 23:55:01 GMT+0530 (India Standard Time)] "GET /chapter0/index.htm" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Mon Jul 22 2019 23:55:02 GMT+0530 (India Standard Time)] "GET /chapter0/index.htm" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Mon Jul 22 2019 23:55:13 GMT+0530 (India Standard Time)] "GET /chapter0/index.htm" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Mon Jul 22 2019 23:55:14 GMT+0530 (India Standard Time)] "GET /chapter0/welcome.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Mon Jul 22 2019 23:56:15 GMT+0530 (India Standard Time)] "GET /chapter0/index.htm" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
